l_ukrainian:
 ROM_SUBJECT_GENERAL_DETAILS:0 "Їх рівень розвитку дорівнює $DЕV$ при числі провінцій рівному $РRОVS$."
 fetishist_flavor.201.a:0 "We will seek out more knowledge of Enkai and his blessings."
 fetishist_flavor.202.t:0 "God of the Sky"
 fetishist_flavor.202.d:0 "Lately we have encountered people who fervently worship ‘Waaq’, whom they claim to be the supreme and all-powerful ruler of the Universe. If their words are to be believed, he created the world and resides in the Heavens from where he watches over us all. Mankind is subject to his will and must always worship and fear him. \n\nThe follows of Waaq pray for peace and harmony above all other things. They believe that the world balances atop the horns of a great bull. Standing in front of him, tied to a pole, is a cow. The equilibrium of the Universe is tied to the love between the bull and the cow. Should she turn away from him, the bull would become anxious and thus the world would shift. This could lead to all manners of disasters on Earth. However as long as we pray and offer gifts to the great Waaq, we shall be safe. At least that is what these people claim."
 fetishist_flavor.202.a:0 "Teach us more about the mighty Waaq."
 fetishist_flavor.203.t:0 "The Divided God"
 fetishist_flavor.203.d:0 "As we expand our horizons and encounter new communities we learn of other deities and ways of life. Recently words have reached us of the god ‘Zanahary’. He is the Creator of the Universe, split in two - he is both male and female, Light and Dark, Heaven and Earth. The heavenly Zanahary breathes life into the clay bodies shaped by the earthly Zanahary, thus creating humans. When the two sides of Zanahary argue, the breath is withdrawn from the body, resulting in mortality and death.\n\nThe followers of Zanahary do not seem to be all that worried by this, however. They tell us that life is only a temporary state and that the dead are the most important members of the community. The ancestors, or ‘razana’, are described as gods on earth and act as a mediator between the living and Zanahary."
 fetishist_flavor.203.a:0 "Intriguing! We must learn more about Zanahary and the razana."
 fetishist_flavor.204.t:0 "Praying for Rain"
 fetishist_flavor.204.d.a:0 "The wet season is approaching and we have received words from the province of [rain_province.GetName], asking for our assistance. Working the lands is essential to the local economy of [rain_province.GetName], as well as that of surrounding areas, however they have not been blessed with sufficient rainfall during the last few years. Surely the farmers are already praying to Waaq for a fertile fields and a bountiful harvest, however the local Wadaad priests believe an organized celebration would prove more effective. They are stressing how vital this year’s harvest will be for the future prosperity of the region."
 fetishist_flavor.204.d.b:0 "The wet season is approaching and we have received words from the province of [rain_province.GetName], asking for our assistance. Working the lands is essential to the local economy of [rain_province.GetName] as well as that of surrounding areas, but during the last few years, they have not been blessed with sufficient rainfall. Surely the farmers are already praying to Yemoja, the goddess of fertility, for a bountiful harvest. However, the local elders believe an organized celebration would prove more effective. They are stressing how vital this year’s harvest will be for the future prosperity of the region."
 fetishist_flavor.204.a:0 "We shall help organize a great celebration in Waaq’s honor."
 fetishist_flavor.204.a.tt:0 "Assist the priests of [rain_province.GetName]. A drought would have a significant negative impact on the productivity in the area while good rains would help it prosper. However there are no guarantees that Waaq will listen."
 fetishist_flavor.204.b:0 "We shall organize a great celebration in honor of the Lady of the Rain."
 fetishist_flavor.204.b.tt:0 "Assist the elders of [rain_province.GetName]. A drought would have a significant negative impact on the productivity in the area while good rains would help it prosper. However there are no guarantees that Yemoja will listen."
 fetishist_flavor.204.c:0 "If those godless farmers starve they only have themselves to blame!"
 fetishist_flavor.204.c.tt:0 "Do not assist the priests of [rain_province.GetName], risking another year of insufficient rains. A drought would have a significant negative impact on the productivity in the area."
 fetishist_flavor.205.t:0 "The Year of Great Rains"
 fetishist_flavor.205.d.a:0 "Merciful Waaq be praised, our prayers have been answered! The rain is falling steadily over [rain_province.GetName] and the surrounding area. It seems as if our efforts have paid off. It has been many years since the people of the area received this amount of precipitation and still there is no end in sight. Heavy clouds, pregnant with Waaq’s blessings, cover the sky from horizon to horizon. The people are celebrating the Barwaqoo, or God’s Rain, and preparing for the harvest of a lifetime."
 fetishist_flavor.205.d.b:0 "Merciful Waaq be praised! The rain is falling steadily over [rain_province.GetName] and the surrounding area. It seems as if the farmers’ prayers were sufficient, despite what the priests said. It has been many years since they have received this amount of precipitation and still there is no end in sight. Heavy clouds, pregnant with Waaq’s blessings, cover the sky from horizon to horizon. The people are celebrating the Barwaqoo, or God’s Rain, and preparing for the harvest of a lifetime."
 fetishist_flavor.205.d.c:0 "Merciful Lady be praised, our prayers have been answered! The rain is falling steadily over [rain_province.GetName] and the surrounding area. It seems as if our efforts have paid off. It has been many years since the people of the area have received this amount of precipitation and still there is no end in sight. Heavy clouds, pregnant with Yemoja’s blessings, cover the sky from horizon to horizon. The people are celebrating the Lady’s rain and preparing for the harvest of a lifetime."
 fetishist_flavor.205.d.d:0 "Merciful Lady be praised! The rain is falling steadily over [rain_province.GetName] and the surrounding area. It seems as if the farmers’ prayers were sufficient, despite what the elders said. It has been many years since they have received this amount of precipitation and still there is no end in sight. Heavy clouds, pregnant with Yemoja’s blessings, cover the sky from horizon to horizon. The people are celebrating the Lady’s rain and preparing for the harvest of a lifetime."
 fetishist_flavor.205.a:0 "We give thanks to the Sky Father for our prosperity!"
 fetishist_flavor.205.b:0 "We give thanks to the Lady of the Rain for our prosperity!"
 fetishist_flavor.206.t:0 "The Indifference of God"
 fetishist_flavor.206.d.a:0 "We tried our hardest, yet sometimes that is not enough. Our prayers have fallen on deaf ears and our offerings have been rejected. While the rains in [rain_province.GetName] and the surrounding area have been disappointing during the last few years, at least there was some rain. Now there is nothing. The sun glares down on us from a pale, clear sky, scorching the earth and everything brave enough to grow. The people of [rain_province.GetName] have some lean years ahead..."
 fetishist_flavor.206.d.b:0 "It seems as if the people of [rain_province.GetName] did not manage to appease Waaq. It does not matter if their prayers were not heartfelt or their offerings poor – we will all have to pay for their failure. While the rains in [rain_province.GetName] and the surrounding area have been disappointing during the last few years, at least there was some rain. Now there is nothing. The sun glares down on us from a pale, clear sky, scorching the earth and everything brave enough to grow. The people of [rain_province.GetName] have some lean years ahead..."
 fetishist_flavor.206.d.c:0 "We tried our hardest, yet sometimes that is not enough. Our prayers have fallen on deaf ears and our offerings have been rejected. While the rains in [rain_province.GetName] and the surrounding area have been disappointing during the last few years, at least there was some rain. Now there is nothing. The sun glares down on us from a pale, clear sky, scorching the earth and everything brave enough to grow. The people of [rain_province.GetName] have some lean years ahead..."
 fetishist_flavor.206.d.d:0 "It seems as if the people of [rain_province.GetName] did not manage to appease Yemoja. It does not matter if their prayers were not heartfelt or their offerings poor – we will all have to pay for their failure. While the rains in [rain_province.GetName] and the surrounding area have been disappointing during the last few years, at least there was rain. Now there is nothing. The sun glares down on us from a pale, clear sky, scorching the earth and everything brave enough to grow. The people of [rain_province.GetName] have some lean years ahead..."
 fetishist_flavor.206.a:0 "Waaq can be a harsh master."
 fetishist_flavor.206.b:0 "The Mother of Waters can be a harsh mistress."
 rains_of_fertility:0 "Rains of Fertility"
 desc_rains_of_fertility:0 "Plentiful rain has resulted in one of the most bountiful harvests in living memory. The area will be prosperous for years to come."
 barren_lands:0 "Barren Lands"
 desc_barren_lands:0 "After having suffered a period of severe drought the fields of these lands have been left dry and barren."
 ancestral_tomb:0 "Ancestral Tomb"
 desc_ancestral_tomb:0 "The ancestral lands of our ruler are located in this province. The great tombs are of significant religious importance to our nation."
 grand_ancestral_tomb:0 "Grand Ancestral Tomb"
 desc_grand_ancestral_tomb:0 "The ancestral lands of our ruler are located in this province. The newly restored tombs are among the nation’s most impressive buildings and are of great religious importance to our people."
 crumbling_ancestral_tomb:0 "Crumbling Ancestral Tomb"
 desc_crumbling_ancestral_tomb:0 "The ancestral lands of our ruler are located in this province. The once-grand tombs have shamefully been left to deteriorate."
 fetishist_flavor.207.t:0 "The Next Generation"
 fetishist_flavor.207.d:0 "The time has come for another age-set of boys to undergo the rite of ‘Emuratare’, finally becoming men and warriors. With adulthood comes the responsibility of protecting our people and territory. For ten years they will reside together in the ‘Emanyatta’, a warrior village, during which they live to serve the nation.\n\nWith this influx to our country’s army we also have the opportunity of shaping a new generation of warriors. What should the focus of their education be?"
 fetishist_flavor.207.a:0 "They shall fight like lions, bold and ferocious!"
 fetishist_flavor.207.b:0 "We will teach them discipline and how to work together, like a colony of ants!"
 bold_warriors:0 "Bold Warriors"
 desc_bold_warriors:0 "The current age-set of warriors have been trained to be bold and ferocious like lions."
 disciplined_warriors:0 "Disciplined Warriors"
 desc_disciplined_warriors:0 "The current age-set of warriors have been trained to be disciplined and tenacious like army ants."
 fetishist_flavor.208.t:0 "The Wrath of Enkai"
 fetishist_flavor.208.d:0 "Most of the time, Enkai is a benevolent and just god. We call him ‘Enkai Naibor’, God is Black, as he makes dark clouds heavy with rain. However, when we look up at the sky today, this not what we see. Instead the sky is red and dry. During times like these we give him another name ‘Enkai Nanyokie’, God is Red.\n\nThe drought has struck our people hard. It is getting increasingly hard to find water in some areas and there is barely anything left to eat for our herds. The situation has gotten especially troublesome in the area surrounding the [drought_province.GetName] province. A local ‘oloiboni’, a spiritual leader, has suggested that every cattle owner should sacrifice eight bulls to appease the great Enkai. While we believe him to be right, forcing such a decree would certainly upset our people."
 fetishist_flavor.208.a:0 "If we do not sacrifice the cattle, they will perish from the drought anyway."
 fetishist_flavor.208.a.tt:0 "Order the people of [drought_province.GetName] and the surrounding area to sacrifice a portion of their cattle in an attempt to stop the drought and bring forth rain. There are no guarantees that Enkai will be appeased, however."
 fetishist_flavor.208.b:0 "This is too much to ask. Our people have suffered enough."
 fetishist_flavor.208.b.tt:0 "Do not order the sacrifice, risking Enkai’s continued wrath."
 fetishist_flavor.209.t:0 "God Is Black"
 fetishist_flavor.209.d:0 "All praise Enkai Naibor, our benevolent Lord! Yet again the skies are dark with heavy clouds! It has not rained for many days, but even so, everything is different. That which was dry and red is now wet and green. No longer will our children thirst or our cattle starve. We are truly blessed."
 fetishist_flavor.209.a:0 "We can always put our trust in Enkai."
 fetishist_flavor.210.t:0 "God Is Red"
 fetishist_flavor.210.d:0 "We shed the blood of thousands of bulls upon the scorched earth, and yet we have not had a drop of rain. The skies are as crimson as the ground, heaven and earth mirroring Enkai Nanyokie’s anger. By listening to the oloiboni of [drought_province.GetName] we made the situation even worse. The blood and meat we left for the scavengers could have saved many lives, lives which have now been snuffed out under a relentless sun."
 fetishist_flavor.210.a:0 "May Enkai be merciful!"
 fetishist_flavor.210.a.tt:0 "The drought in [drought_province.GetName] and the surrounding area continues, despite the sacrifice."
 god_is_black:0 "God Is Black"
 desc_god_is_black:0 "Enkai Naibor has filled the clouds with rain, which in turn has brought prosperity back to the province."
 god_is_red:0 "God Is Red"
 desc_god_is_red:0 "Enkai Nanyokie is withholding rain from his followers, leaving this province dry and barren. People and cattle alike are perishing under a scorching sun."
 forced_sacrifice:0 "Forced Sacrifice"
 desc_forced_sacrifice:0 "The people of this province have been forced to sacrifice a portion of their herds. Cattle are their most valued resource and they are not at all happy about this, no matter the outcome."
 fetishist_flavor.301.t:0 "Land of the Ancestors"
 fetishist_flavor.301.d.a:0 "For the great Zanahary a man’s lifetime is over in the blink of an eye. The dead, however, are eternal. Our revered ancestors act as intermediaries between God and the living. We must seek their council and keep them happy in order for our community to thrive.\n\nTo commune with them, we must visit the ‘tanindrazana’, the land of the ancestors. While our own dwellings are usually humble, the dead reside in great burial tombs. One day we shall join them, but for now our biggest responsibility is to serve our ancestors by maintaining their homes and doing their bidding."
 fetishist_flavor.301.d.b:0 "Other desc"
 fetishist_flavor.301.a:0 "We shall protect the ancestors’ lands until the very last breath."
 fetishist_flavor.301.a.tt:0 "The ancestral lands of [Root.Monarch.GetTitle] §Y[Root.Monarch.GetName]§! are located in the [ancestral_lands.GetName] province."
 fetishist_flavor.302.t:0 "Dead and Forgotten"
 fetishist_flavor.302.d:0 "Once we worshiped those who came before us, but now we have chosen a new path. While the great tombs we built in the ancestors’ honor still remains, they no longer hold the same importance for our people. Their keepers have left to fulfill other duties and one day nothing shall remain but bones and ruins. Now our ancestor’s final rest begins."
 fetishist_flavor.302.a:0 "It is time for a new era! Long live [Root.Monarch.GetTitle] [Root.Monarch.GetName]!"
 fetishist_flavor.302.a.tt:0 "Because [Root.Monarch.GetTitle] §Y[Root.Monarch.GetName]§! has chosen another cult for our nation, the ancestral lands in [ancestral_lands.GetName] have now lost their importance."
 fetishist_flavor.303.t:0 "The Infinite Silence"
 fetishist_flavor.303.d.a:0 "We have always been able to turn to the razana, our ancestors, for guidance and counsel, but now there is nothing but silence. The ancestral lands of our nation’s elite, including the great [Root.Monarch.Dynasty.GetName] mausoleum, have been lost. Words have reached us of plundered tombs and desecrated remains. We are cut off from the ancestors and thus from the great Zanahary. Where shall we turn now? Who shall lead the way? There are many who doubt whether [Root.Monarch.GetTitle] [Root.Monarch.GetName] should rule our nation if [Root.Monarch.GetSheHe] failed to protect that which is most holy."
 fetishist_flavor.303.d.b:0 "lost, CA"
 fetishist_flavor.303.a:0 "This is a dark day for [Root.GetName]."
 fetishist_flavor.303.a.tt:0 "The [Root.Monarch.Dynasty.GetName] ancestral tomb has been lost and many are concerned about [Root.Monarch.GetTitle] §Y[Root.Monarch.GetName]§!’s ability to rule."
 fetishist_flavor.304.t:0 "A New Beginning"
 fetishist_flavor.304.d.a:0 "Since the day we lost our most sacred ancestral lands our country has been weakened. With the ascent of our new [Root.Monarch.GetTitle], however, the time has come to close this wound for good. [Root.Monarch.GetName] is the leader of a new generation and as it steps forward we may turn our eyes towards a bright future. [Root.Monarch.GetSheHeCap] has the power to appoint a new tanindrazana and build a great tomb where [Root.Monarch.GetHerHis] predecessor can rest."
 fetishist_flavor.304.d.b:0 "Rebuild? for CA cult"
 fetishist_flavor.304.a:0 "From this day we shall bury our dead in [ancestral_lands.GetName]."
 fetishist_flavor.304.a.tt:0 "A piece of land in the [ancestral_lands.GetName] province is dedicated to the ancestors and a tomb is built for the [Root.Monarch.Dynasty.GetName] family."
 fetishist_flavor.304.b:0 "We cannot afford to build another monument for priests and corpses."
 fetishist_flavor.304.b.tt:0 "Although it upsets many, no new tomb is built for the [Root.Monarch.Dynasty.GetName] family."
 fetishist_flavor.310.t:0 "Palace of the Dead"
 fetishist_flavor.310.d.a:0 "One of our nation’s holiest places is the tanindrazana of [Root.Monarch.GetTitle] [Root.Monarch.GetName], located in the [ancestral_lands.GetName] province. Some of our most respected and influential ancestors reside here in the [Root.Monarch.Dynasty.GetName] family mausoleum. While the tomb is still one of the most impressive monuments in the country, maintaining such a sizable building is quite an undertaking and the state of the tomb has begun to deteriorate. If we do not spend more on its upkeep, it would be an affront to the ancestors."
 fetishist_flavor.310.d.b:0 "Other desc"
 fetishist_flavor.310.a:0 "We shall restore the [Root.Monarch.Dynasty.GetName] tomb to its former glory!"
 fetishist_flavor.310.a.tt:0 "Take the opportunity to make some improvements to the ancestral tomb in [ancestral_lands.GetName] while the repairs are carried out."
 fetishist_flavor.310.b:0 "Put aside resources for the most necessary repairs."
 fetishist_flavor.310.b.tt:0 "The ancestral tomb in [ancestral_lands.GetName] will be maintained but no improvements will be made."
 fetishist_flavor.310.c:0 "The needs of the living are more pressing than those of the dead!"
 fetishist_flavor.310.c.tt:0 "Save the resources for something else while the ancestral tomb in [ancestral_lands.GetName] deteriorates."
 fetishist_flavor.311.t:0 "Contentment of the Ancestors"
 fetishist_flavor.311.d:0 "The ancestors have been most pleased with the improvements made to the [Root.Monarch.Dynasty.GetName] family tomb fifteen years ago. While the splendor has diminished somewhat over time, they will surely remember our reverence, even though it no longer impresses the living."
 fetishist_flavor.311.a:0 "May the ancestors watch over us for many years to come."
 fetishist_flavor.311.a.tt:0 "The [Root.Monarch.Dynasty.GetName] family tomb in [ancestral_lands.GetName] is no longer considered to be grand."
 fetishist_flavor.312.t:0 "The Day the Earth Shook"
 fetishist_flavor.312.d.a:0 "News has reached us from the [earthquake_province.GetName] province concerning a terrible tragedy. The ground there shook and shifted, erasing several villages and claiming many lives. As followers of Waaq, we believe in harmony and balance above all other things. Our world rests upon the horns of the great bull, which stands opposite to his love, the cow. Disaster besets our world when she turns away from him, as the world shifts atop his horns. Harmony must be restored! The question is how…?"
 fetishist_flavor.312.a:0 "The foul infidels of [earthquake_infidel.GetName] are to blame!"
 fetishist_flavor.312.a.tt:0 "Claim that the [earthquake_infidel.GovernmentName] of [earthquake_infidel.GetName] is responsible for the earthquake, giving us a reason to attack them."
 fetishist_flavor.312.b:0 "Like poison in the nation’s veins, the non-believers among us are at fault."
 fetishist_flavor.312.b.tt:0 "Blame anyone who isn’t a follower of [Root.GetCult], turning the faithful against them."
 fetishist_flavor.312.c:0 "We shall work together in order to rebuild [earthquake_province.GetName]."
 fetishist_flavor.312.c.tt:0 "Collect resources from all over the realm to finance building projects in [earthquake_province.GetName]."
 fetishist_flavor.312.d:0 "[Root.GetCult] is displeased with our ways. We must repent."
 fetishist_flavor.312.d.tt:0 "Do not take advantage of the situation, but instead attempt to please [Root.GetCult] through honest devotion."
 hit_by_earthquake:0 "Hit by Earthquake"
 desc_hit_by_earthquake:0 "The earthquake which hit this province claimed a heavy price, not only in repair costs, but also in human lives."
 opinion_insulted_by_accusation:0 "Insulted by Accusation"
 devout_ruler:0 "Devout Ruler"
 desc_devout_ruler:0 "The ruler of our nation is a devout follower of the true faith, always trying to do right by the higher powers."
 persecuting_infidels:0 "Persecuting Infidels"
 desc_persecuting_infidels:0 "The followers of the true faith in our nation have little love to spare for the infidels among us."
 rebuilding_efforts:0 "Rebuilding Efforts"
 desc_rebuilding_efforts:0 "After this province was hit by a disaster it has received monetary aid in order to speed up repairs and rebuilding."
 fetishist_flavor.400.t:0 "Son of God"
 fetishist_flavor.400.d:0 "Strangers have recently encountered us, bearing with them the word of ‘Christ’, whom they claim to be the Son of God. They say he descended from the Heavens and walked among us, teaching about love and forgiveness. In the end, he died on a cross for our sins, only to resurrect and ascend to the Heavens. They say that one day the Savior will come back to Earth to grant his followers eternal life and establish the final Kingdom of God."
 fetishist_flavor.400.a:0 "Eternal life, you say? Tell us more."
 fetishist_flavor.401.t:0 "The Oneness of God"
 fetishist_flavor.401.d:0 "We have met people who devote their lives to worship the one true god they call ‘Allah’. They live by the decree given to them by their prophets, the greatest of which went by the name Muhammad. We have been told that to be a true servant of God, one must adhere to the Five Pillars; faith, prayer, charity, fasting and pilgrimage to ‘Mecca’. They have shared with us a scripture, the ‘Qur'an’ which apparently holds the final, unaltered revelation of God."
 fetishist_flavor.401.a:0 "We will have a closer look at this."
 fetishist_flavor.402.t:0 "Four Noble Truths"
 fetishist_flavor.402.d:0 "We have met a sage, dressed most humbly, who claims to be a monk following the teachings of the ‘Buddha’. When we asked what this meant, he proceeded to tell us about a man who reached enlightenment. He later became known as the Buddha and he shared his wisdom of the Four Noble Truths with his disciples. They reveal how we as humans crave and cling to that which is impermanent, keeping us unsatisfied and trapped in an endless cycle of rebirth, but also how to reach liberation and enlightenment by following the Noble Eightfold Path."
 fetishist_flavor.402.a:0 "Interesting. Do tell us more."
 fetishist_flavor.403.t:0 "The Eternal Way"
 fetishist_flavor.403.d:0 "We have stumbled upon believers of Sanatana Dharma, or the eternal way. They value a virtuous and moral life, stability, and freedom from ignorance. It seems they worship not one but several gods to aid them in their journey to betterment, mentioning names like Shiva the Destroyer, and Vishnu the Preserver. They urge our people to consider our actions in this life, and through ‘karma’, the spiritual cause and effect, we can seek to be worthy of a better life after this one. The highest goal of all is to end the cycle of birth and rebirth..."
 fetishist_flavor.403.a:0 "This sounds worth investigating."
 fetishist_flavor.404.t:0 "The Might of the Sun"
 fetishist_flavor.404.d:0 "The people across the sea are intriguing. At first it was just their golden symbols and elaborate pyramids inspiring awe in our warriors, but recently even some of our prominent members of society have begun exploring the faith underlying this mystical life. So far, we have found a pantheon of gods, and ritual in all things - we have heard stories such as that of the New Fire ceremony, or Xiuhmolpilli, where following weeks of bodily abstinence, blood-ritual, and even a vow of silence, a man is sacrificed atop of an old fire mountain, thus beginning a new cycle of their 52-year calendar.\n\nFrom what we understand, much of their worldview is based on staving off the end of the world, an idea proving reasonable among some of our warriors."
 fetishist_flavor.404.a:0 "To face death is part of living."
 fetishist_flavor.405.t:0 "Lady of the Slain"
 fetishist_flavor.405.d:0 "We have encountered a woman who claims to be a representative of the ‘seidkonur’, an order of shamanistic seeresses. She tells us they follow the goddess ‘Freyja’, the patroness of love, magic and war. She rides to battle in a chariot pulled by two cats, dressed in an enchanted falcon feather cloak, and among the fallen warriors she chooses half to reside in her realm ‘Fólkvangr’. She promises that if we swear our fealty to Freyja, the seid magic will be ours, to be used for good or evil..."
 fetishist_flavor.405.a:0 "A most intriguing promise."
 fetishist_flavor.406.t:0 "The Laws of Igziabeher"
 fetishist_flavor.406.d:0 "Some moons ago, words reached us of a people who call themselves ‘Israelites’ and claim to be the chosen people of Igziabeher, the One God. We have reached out and spoken with some of them since.\n\nThey have told us how, through the prophet Muse, they have received Igziabeher’s laws. They are written in the ‘Orit’, their holy scripture, of which they have gifted us a copy. In return for following these laws the Israelites are under His protection. They are awaiting the arrival of King Messiay who shall rule the Kingdom of God and usher in an age of eternal peace and freedom. There will be no more death and those who have previously passed on will be resurrected by Igziabeher. Anyone who has followed God’s laws will live forever in happiness while the sinners shall be punished and executed."
 fetishist_flavor.406.a:0 "Eternal life, they say? We will have someone study the Orit, very closely..."
 fetishist_flavor.407.t:0 "The Eternal Fire"
 fetishist_flavor.407.d:0 "A group of travelers have arrived in [Root.Capital.GetCapitalName] demanding an audience with [Root.Monarch.GetName]. With them they bring a fire that must not be extinguished, and which they claim to have kept alive for months as they journeyed from far-away lands to seek our protection. They follow the great prophet Zoroaster and we have been led to understand their original home was lost centuries ago. Since then they survive in communities around the Indian Ocean where they keep practicing their ancient ways.\nThe strangers seem eager to share their knowledge about how the world is in a constant struggle between order and chaos, Ahura Mazda and Angra Mainyu but do not seem to expect us to take it to heart. They do ask to be allowed to set up a temple for their fire in [Root.Capital.GetCapitalName] and promise that while they are few they will be able to enrich our society, much like sugar poured in milk can make the entire drink more sweet and soothing."
 fetishist_flavor.407.a:0 "Humata, Hukhta, Huvarshta."
 fetishist_flavor.408.t:0 "A Rite of Fertility"
 fetishist_flavor.408.d.a:0 "The ‘Wotan’, chief-shaman of the seidkonur seeresses, have approached us concerning [Root.Monarch.GetTitle] [Root.Monarch.GetName]’s lack of children. While we have mainly been worried about the line of succession, the Wotan is also worried about [Root.Monarch.GetHerHis] devotion to Freyja. She suggests a fertility rite in which the [Root.Monarch.GetTitle] will lie with one of the seidkonur. If Freyja is presented with sufficient respect and sacrifices, the Wotan is convinced that such a union will produce a strong and blessed child."
 fetishist_flavor.408.d.b:0 "The ‘Wotan’, chief-shaman of the seidkonur seeresses, have approached us concerning [Root.Monarch.GetTitle] [Root.Monarch.GetName]’s lack of children. While we have mainly been worried about the line of succession, the Wotan is also worried about [Root.Monarch.GetHerHis] devotion to Freyja. She suggests a fertility rite in which the [Root.Monarch.GetTitle] will lie with a ‘seidmadur’, one of the rare male seid practitioners. If Freyja is presented with sufficient respect and sacrifices, the Wotan is convinced that such a union will produce a strong and blessed child."
 fetishist_flavor.408.a:0 "It cannot hurt. At least the seidkonur will be pleased."
 fetishist_flavor.408.a.tt:0 "Arrange an impressive fertility rite with the hopes of producing an heir. While the Wotan certainly seems convinced, the Gods are known to be fickle and there are no guarantees. A failed rite could even harm the honor of the [Root.Monarch.GetTitle] §Y[Root.Monarch.GetName]§!."
 fetishist_flavor.408.b:0 "The [Root.Monarch.GetTitle] does not need divine intervention to produce an heir!"
 fetishist_flavor.408.b.tt:0 "Do not go through with the Wotan’s idea."
 displeased_the_wotan:0 "Displeased Wotan"
 desc_displeased_the_wotan:0 "We did not agree to the Wotan’s suggestion, which earned us the disapproval of her and the rest of the seidkonur."
 fetishist_flavor.409.t:0 "The Lady's Blessing"
 fetishist_flavor.409.d.a:0 "Praised be Freyja, most beautiful lady of love and fertility! Our mighty and pious [Root.Monarch.GetTitle] [Root.Monarch.GetName] has fathered not one, but two children! The seidkona from the fertility rite has given birth to a couple of strong and healthy twin daughters. As Freyja herself is a mother of two girls, this has been interpreted as a sign of divine approval. In Freyja’s honor the infants have been named Hnoss and Gersemi after her daughters. The Wotan ensures us that either girl will make a fine ruler one day."
 fetishist_flavor.409.d.b:0 "Praised be Freyja, most beautiful lady of love and fertility! Our vibrant and pious [Root.Monarch.GetTitle] [Root.Monarch.GetName] is the mother of not one, but two children! Nine months after the fertility rite she gave birth to a couple of strong and healthy twin daughters. As Freyja herself is a mother of two girls, this has been interpreted as a sign of divine approval. In Freyja’s honor the infants have been named Hnoss and Gersemi after her daughters. The Wotan ensures us that either girl will make a fine ruler one day."
 fetishist_flavor.409.a:0 "Beautiful Hnoss will lead our people!"
 fetishist_flavor.409.b:0 "The strong little Gersemi will rule [Root.GetName]!"
 fetishist_flavor.410.t:0 "A Withheld Blessing"
 fetishist_flavor.410.d.a:0 "It has been months since the fertility rite and the seidkona whom [Root.Monarch.GetTitle] [Root.Monarch.GetName] lay with shows no sign of being with child. Despite the impressive sacrifice in Freyja’s honor, she did not grant the [Root.Monarch.GetTitle] her blessing. People are whispering about the [Root.Monarch.GetTitle]’s lacking manhood and the uncertain future of our nation…"
 fetishist_flavor.410.d.b:0 "It has been months since the fertility rite and [Root.Monarch.GetTitle] [Root.Monarch.GetName] shows no sign of being with child. Despite the impressive sacrifice in Freyja’s honor, she did not grant the [Root.Monarch.GetTitle] her blessing. People are whispering about the [Root.Monarch.GetTitle]’s barren womb and the uncertain future of our nation…"
 fetishist_flavor.410.a:0 "Freyja, why have you forsaken us?"
 fetishist_flavor.411.t:0 "The Power of Magic"
 fetishist_flavor.411.d:0 "The chief-shaman of the seidkonur seeresses has approached us in this time of strife. She tells us that a well-woven spell, with Freyja’s blessing, might be beneficial for us in the war against the [freyja_enemy.GetAdjective] infidels. While Freya’s seidkonur certainly are powerful, our advisors also warn us that magic is a fickle thing and spells have been known to backfire…"
 fetishist_flavor.411.a:0 "Protect our brave warriors! May they never fall in battle."
 fetishist_flavor.411.a.tt:0 "Ask the seidkonur to weave a spell for success in war, at your own risk..."
 fetishist_flavor.411.a.pos:0 "a positive outcome."
 fetishist_flavor.411.a.neg:0 "a negative outcome."
 fetishist_flavor.411.b:0 "Bonds of friendship are mightier than any blade."
 fetishist_flavor.411.b.tt:0 "Ask the seidkonur to weave a spell for diplomatic success, at your own risk..."
 fetishist_flavor.411.c:0 "We are not yet desperate enough to meddle with fate’s weave."
 fetishist_flavor.411.c.tt:0 "Decline the Wotan’s offer."
 fetishist_flavor.412.t:0 "Warriors of Freyja"
 fetishist_flavor.412.d:0 "Lately our brave warriors have been performing above expectation, as if guided by a higher power. It seems as if the spell the seidkonur wove did turn out successful, after all."
 fetishist_flavor.412.a:0 "All glory to Freyja, fiercest of all goddesses!"
 freyjas_chosen:0 "Freyja’s Chosen"
 desc_freyjas_chosen:0 "The nation’s warriors are performing above expectation. Some say they are blessed by Freyja."
 fetishist_flavor.413.t:0 "The Greed of Freyja"
 fetishist_flavor.413.d:0 "Lately we have been misfortunate in battle. Several great warriors have fallen even though we had the odds stacked in our favor. Many are pointing fingers at the seidkonur, blaming our misfortune on their spell. They believe that Freyja was angered by our demands and decided to claim more brave champions to her realm ‘Fólkvangr’, but the seeresses insist that they are not to blame."
 fetishist_flavor.413.a:0 "Freyja can be a harsh mistress."
 greed_of_freyja:0 "Greed of Freyja"
 desc_greed_of_freyja:0 "The nation’s warriors are performing below expectation. As they fall in battle, some say Freyja is claiming our best champions for herself."
 fetishist_flavor.414.t:0 "Goddess of Love"
 fetishist_flavor.414.d:0 "Lately our diplomats seem to be doing everything right. They keep impressing everyone they meet with their fine manners, extensive knowledge and witty conversation. We should take advantage of our fortune to build stronger relationships with future allies. It seems as if the spell the seidkonur wove did turn out successful, after all."
 fetishist_flavor.414.a:0 "No one can dislike those who are blessed by Freyja."
 beloved_diplomats:0 "Beloved Diplomats"
 desc_beloved_diplomats:0 "Our diplomats are welcome at almost every court, where their manners, knowledge and friendliness are much appreciated."
 fetishist_flavor.415.t:0 "Unintended Insults"
